product,version,array,fetch array dim,fetch class const,assign,assign with operation: bitwise and,assign with operation: bitwise or,assign with operation: bitwise xor,assign with operation: concat,assign with operation: div,assign with operation: minus,assign with operation: mod,assign with operation: mul,assign with operation: plus,assign with operation: right shift,assign with operation: left shift,list assign,ref assign,binary operation: bitwise and,binary operation: bitwise or,binary operation: bitwise xor,binary operation: concat,binary operation: div,binary operation: minus,binary operation: mod,binary operation: mul,binary operation: plus,binary operation: right shift,binary operation: left shift,binary operation: boolean and,binary operation: boolean or,binary operation: gt,binary operation: geq,binary operation: logical and,binary operation: logical or,binary operation: logical xor,binary operation: not equal,binary operation: not identical,binary operation: lt,binary operation: leq,binary operation: equal,binary operation: identical,unary operation: boolean not,unary operation: bitwise not,unary operation: post dec,unary operation: pre dec,unary operation: post inc,unary operation: pre inc,unary operation: unary plus,unary operation: unary minus,new,class const,cast to int,cast to bool,cast to float,cast to string,cast to array,cast to object,cast to unset,clone,closure,fetch const,empty,suppress,eval,exit,call,method call,static call,include,instanceOf,isSet,print,property fetch,shell exec,ternary,fetch static property,scalar,var
MediaWiki,1.4.15,2133,2606,0,10186,4,8,1,1043,0,9,0,1,54,1,2,75,367,66,35,2,3866,58,184,41,88,277,23,8,592,284,187,68,54,32,2,443,130,253,45,1233,125,926,11,14,25,178,36,1,166,321,0,53,5,24,1,1,2,0,0,0,4401,114,115,3,122,7582,6862,782,383,0,330,380,4523,8,122,0,116428,44634
MediaWiki,1.5.2,2468,3230,0,11692,5,7,1,1175,0,9,0,1,60,1,2,92,457,63,28,2,3874,82,200,45,107,351,17,9,720,356,199,78,62,28,4,422,174,259,70,1297,198,1121,12,16,23,202,40,1,150,419,0,56,13,24,16,4,2,0,0,0,5813,125,124,3,149,8780,8237,912,478,0,452,433,5864,10,149,0,127399,51380
MediaWiki,1.5.5,2447,3203,0,11651,5,7,1,1176,0,9,0,1,59,1,2,92,456,61,28,2,3873,82,199,45,107,343,17,9,717,357,199,78,62,28,4,421,172,254,69,1296,198,1122,10,16,23,201,40,1,150,418,0,56,13,24,16,4,2,0,0,0,5796,125,124,3,146,8767,8234,913,482,0,452,413,5861,10,146,0,127285,51250
MediaWiki,1.5.6,2454,3205,0,11656,5,7,1,1176,0,9,0,1,59,1,2,92,458,61,28,2,3860,82,199,45,107,343,17,9,717,357,200,78,62,28,4,421,173,254,69,1297,198,1121,10,16,23,201,40,1,150,418,0,56,13,24,16,4,2,0,0,0,5804,125,126,3,146,8769,8236,913,482,0,453,401,5864,10,146,0,127302,51283
MediaWiki,1.5.8,2476,3230,0,11725,5,7,1,1177,0,9,0,1,59,1,2,92,462,61,28,2,3862,82,202,45,107,343,17,9,722,359,200,78,62,28,4,423,173,255,69,1300,199,1130,10,16,23,202,40,1,150,419,0,56,14,24,16,4,2,0,0,0,5814,125,130,3,146,8820,8286,914,489,0,455,401,5871,10,146,0,127502,51560
MediaWiki,1.6.3,3309,4002,0,13940,7,10,2,1216,0,13,0,0,75,1,2,119,544,79,29,4,4310,113,261,64,142,409,24,13,862,395,252,97,74,36,5,464,251,310,79,1533,279,1475,11,18,24,246,55,1,206,539,0,77,18,27,34,4,3,0,1,0,7486,130,154,4,126,10524,9835,1075,723,0,571,454,7312,12,126,0,158075,61260
MediaWiki,1.6.8,3358,3955,0,13941,7,10,2,1210,0,13,0,0,75,1,2,120,543,79,30,4,4282,113,259,65,141,405,24,13,868,395,247,98,71,36,5,458,249,312,79,1566,280,1482,11,18,24,245,55,1,206,540,0,78,18,27,34,4,3,0,1,0,7547,130,156,4,129,10514,9860,1069,725,0,574,450,7327,12,129,0,161404,61232
MediaWiki,1.6.10,3359,3955,0,13942,7,10,2,1210,0,13,0,0,75,1,2,120,543,79,30,4,4285,113,259,65,141,405,24,13,868,395,247,98,71,36,5,458,249,312,79,1566,280,1486,11,18,24,245,55,1,206,540,0,78,18,27,35,4,3,0,1,0,7548,130,156,4,133,10527,9860,1069,724,0,574,450,7327,12,133,0,161422,61234
MediaWiki,1.6.11,3359,3955,0,13948,7,10,2,1210,0,13,0,0,75,1,2,120,543,79,30,4,4289,113,259,65,141,405,24,13,868,395,247,98,71,36,5,458,250,312,79,1568,280,1488,11,18,24,245,55,1,206,542,0,78,18,27,35,4,3,0,1,0,7550,130,156,4,133,10531,9864,1069,724,0,574,450,7327,12,133,0,161435,61253
MediaWiki,1.6.12,3360,3955,0,13950,7,10,2,1210,0,13,0,0,75,1,2,120,543,79,30,4,4298,113,259,65,141,405,24,13,869,395,247,98,71,36,5,458,250,312,79,1568,280,1490,11,18,24,245,55,1,206,542,0,78,18,27,35,4,3,0,1,0,7551,130,156,4,133,10717,9864,1069,724,0,574,424,7329,12,133,0,161438,61261
MediaWiki,1.7.1,3883,4498,199,14840,7,12,2,1238,0,13,0,1,78,1,2,131,627,94,35,3,4576,127,284,78,136,427,24,12,944,437,278,101,71,37,5,506,269,339,77,1705,310,1599,11,18,24,262,56,1,203,625,0,88,20,11,38,4,3,0,3,0,8180,137,157,4,144,11302,10496,1393,670,0,673,513,8282,12,144,31,195849,65459
MediaWiki,1.7.3,3884,4498,199,14840,7,12,2,1239,0,13,0,1,78,1,2,131,627,94,35,3,4579,127,284,78,136,427,24,12,944,437,278,101,71,37,5,506,269,339,77,1705,310,1599,11,18,24,262,56,1,203,625,0,88,20,11,39,4,3,0,3,0,8181,137,157,4,144,11305,10503,1393,670,0,673,513,8283,12,144,31,195843,65468
MediaWiki,1.8.2,4660,5184,340,16624,8,12,2,1283,1,13,0,2,103,1,2,144,588,124,45,3,4814,133,291,85,143,288,29,17,1054,501,319,108,66,35,5,518,329,353,83,1816,369,1802,12,25,29,270,82,1,225,736,0,91,22,14,42,7,3,0,3,0,7550,172,171,3,165,12306,11280,2015,406,5,749,627,9075,12,165,82,211265,69919
MediaWiki,1.8.4,4661,5185,340,16625,8,12,2,1283,1,13,0,2,103,1,2,144,588,124,45,3,4816,133,291,85,143,288,29,17,1054,501,319,108,66,35,5,518,329,353,83,1816,369,1807,12,25,29,270,82,1,229,736,0,91,22,14,43,7,3,0,3,0,7547,172,171,3,170,12317,11282,2015,406,5,750,626,9075,12,170,82,211287,69922
MediaWiki,1.8.5,4661,5185,340,16626,8,12,2,1283,1,13,0,2,103,1,2,144,588,124,45,3,4816,133,291,85,143,288,29,17,1054,501,319,108,66,35,5,518,329,353,83,1816,369,1807,12,25,29,270,82,1,229,736,0,91,22,14,43,7,3,0,3,0,7547,172,171,3,170,12318,11282,2015,406,5,750,626,9075,12,170,82,211287,69924
MediaWiki,1.9.0,5497,5452,421,17429,8,12,2,1393,1,13,0,2,107,1,2,180,594,126,49,3,5070,140,301,89,147,303,27,18,1117,547,345,110,63,36,5,540,358,359,89,1873,423,1955,11,23,29,269,80,1,234,788,0,94,23,14,44,7,3,0,3,0,7964,181,166,3,171,12875,11992,2184,416,12,834,642,9665,12,171,112,237883,73627
MediaWiki,1.9.1,5496,5453,421,17427,8,12,2,1392,1,13,0,2,107,1,2,180,595,126,49,3,5073,140,301,89,147,303,27,18,1117,548,345,110,63,36,5,541,358,359,89,1873,423,1955,11,23,29,269,80,1,234,789,0,94,23,14,44,7,3,0,3,0,7963,181,166,3,171,12875,11995,2184,416,12,836,642,9666,12,171,112,237887,73629
MediaWiki,1.9.2,5496,5454,421,17427,8,12,2,1392,1,13,0,2,107,1,2,180,595,126,49,3,5073,140,301,89,147,304,27,18,1118,548,345,110,63,36,5,542,358,359,89,1873,423,1959,11,23,29,269,80,1,234,789,0,94,23,14,44,7,3,0,3,0,7963,181,166,3,175,12879,11995,2184,416,12,836,642,9667,12,175,112,237895,73633
MediaWiki,1.9.3,5496,5453,421,17427,8,12,2,1392,1,13,0,2,107,1,2,180,595,126,49,3,5073,140,301,89,147,304,27,18,1118,548,345,110,63,36,5,542,358,359,89,1873,423,1959,11,23,29,269,80,1,234,789,0,94,23,14,44,7,3,0,3,0,7960,181,166,3,175,12881,11998,2184,416,12,836,640,9667,12,175,112,237899,73635
MediaWiki,1.9.4,5496,5453,421,17430,8,12,2,1392,1,13,0,2,107,1,2,180,595,126,49,3,5073,140,301,89,147,304,27,18,1118,548,345,110,63,36,5,542,359,359,89,1873,423,1959,11,23,29,269,80,1,234,789,0,94,23,14,44,7,3,0,3,0,7961,181,166,3,175,12884,11998,2184,416,12,836,640,9667,12,175,112,237901,73643
MediaWiki,1.9.5,5496,5456,421,17432,8,12,2,1392,1,13,0,2,107,1,2,180,595,126,49,3,5073,140,301,89,147,304,27,18,1118,548,345,110,63,36,5,542,359,359,89,1873,423,1959,11,23,29,269,80,1,234,789,0,94,23,14,44,7,3,0,3,0,7961,181,166,3,175,12886,11998,2184,416,12,837,640,9667,12,175,112,237909,73651
MediaWiki,1.9.6,5496,5456,421,17432,8,12,2,1392,1,13,0,2,107,1,2,180,595,126,49,3,5073,140,301,89,147,304,27,18,1118,548,345,110,63,36,5,542,359,359,89,1873,423,1959,11,23,29,269,80,1,234,789,0,94,23,14,44,7,3,0,3,0,7961,181,166,3,175,12886,11998,2184,416,12,837,640,9667,12,175,112,237909,73650
MediaWiki,1.10.0,7674,5939,455,18772,8,17,2,1444,1,14,0,3,116,1,2,199,199,137,51,3,5421,136,303,95,150,326,27,18,1240,558,368,119,51,38,5,590,374,374,93,1933,426,2122,11,23,30,274,87,1,262,843,0,98,23,14,46,8,3,0,3,0,8504,186,164,3,189,13660,12520,2471,434,19,932,678,10085,12,189,117,290400,77488
MediaWiki,1.10.1,7675,5949,455,18805,8,17,2,1448,1,14,0,3,116,1,2,200,199,137,51,3,5430,136,304,95,150,326,27,18,1240,558,369,120,51,41,5,590,375,374,93,1933,428,2128,11,23,30,274,87,1,262,843,0,98,26,14,46,8,3,0,3,0,8510,186,164,3,189,13682,12529,2470,434,19,936,682,10090,12,189,117,290473,77619
MediaWiki,1.10.2,7675,5949,455,18806,8,17,2,1448,1,14,0,3,116,1,2,200,199,137,51,3,5430,136,304,95,150,326,27,18,1240,558,369,120,51,41,5,590,375,374,93,1933,428,2128,11,23,30,274,87,1,262,843,0,98,26,14,46,8,3,0,3,0,8510,186,164,3,189,13683,12529,2470,434,19,936,682,10090,12,189,117,290473,77621
MediaWiki,1.10.3,7675,5952,455,18808,8,17,2,1448,1,14,0,3,116,1,2,200,199,137,51,3,5430,136,304,95,150,326,27,18,1240,558,369,120,51,41,5,590,375,374,93,1933,428,2128,11,23,30,274,87,1,262,843,0,98,26,14,46,8,3,0,3,0,8510,186,164,3,189,13685,12529,2470,434,19,937,682,10090,12,189,117,290481,77629
MediaWiki,1.10.4,7675,5952,455,18808,8,17,2,1448,1,14,0,3,116,1,2,200,199,137,51,3,5430,136,304,95,150,326,27,18,1240,558,369,120,51,41,5,590,375,374,93,1933,428,2128,11,23,30,274,87,1,262,843,0,98,26,14,46,8,3,0,3,0,8510,186,164,3,189,13685,12529,2470,434,19,937,682,10090,12,189,117,290481,77628
MediaWiki,1.11.0,8229,6741,624,20063,8,14,2,1525,1,14,0,3,130,1,2,238,186,148,56,3,5712,144,310,92,154,338,27,19,1329,592,413,126,51,46,4,624,409,389,98,2010,466,2331,14,26,31,298,88,1,267,894,0,97,27,14,47,14,5,0,2,0,9042,218,153,3,190,14303,13894,2803,405,67,1076,661,11174,12,190,135,327119,83578
MediaWiki,1.11.1,8229,6745,624,20066,8,14,2,1525,1,14,0,3,130,1,2,238,186,148,56,3,5712,144,310,92,154,338,27,19,1329,592,413,126,51,46,4,624,409,389,98,2010,466,2331,14,26,31,298,88,1,267,894,0,97,27,14,47,14,5,0,2,0,9042,218,153,3,190,14304,13894,2803,405,67,1077,661,11174,12,190,135,327126,83588
MediaWiki,1.11.2,8229,6745,624,20067,8,14,2,1525,1,14,0,3,130,1,2,238,186,148,56,3,5712,144,310,92,154,338,27,19,1329,592,413,126,51,46,4,624,411,389,98,2010,466,2331,14,26,31,298,88,1,267,895,0,97,27,14,47,14,5,0,2,0,9045,218,153,3,190,14305,13898,2803,405,67,1077,661,11174,12,190,135,327129,83591
MediaWiki,1.12.0,11576,8410,935,23428,8,16,2,1729,4,23,4,5,151,1,2,252,218,163,56,3,6393,163,418,117,172,412,27,19,1542,702,498,155,59,54,6,681,480,446,112,2353,562,2710,13,35,38,367,101,1,309,1066,0,103,30,14,49,19,6,0,3,0,10270,254,156,3,191,15743,15695,3197,422,127,1287,624,12845,12,191,172,519822,95979
MediaWiki,1.12.1,11583,8406,939,23411,8,16,2,1729,4,23,4,5,151,1,2,252,218,163,56,3,6398,163,418,117,171,411,27,19,1539,703,497,155,59,54,6,681,479,445,111,2355,562,2709,13,34,38,366,101,1,309,1066,0,103,30,14,49,19,6,0,3,0,10261,254,156,3,191,15731,15689,3197,422,126,1286,624,12822,12,191,172,594237,95900
MediaWiki,1.12.2,11605,8462,939,23493,8,16,2,1730,4,23,4,5,151,1,2,252,217,163,56,3,6418,163,418,117,172,415,27,19,1566,717,497,159,59,54,6,687,484,449,112,2425,567,2730,13,34,38,374,101,1,309,1074,0,103,30,14,49,19,6,0,3,0,10294,255,157,3,192,15816,15728,3203,422,126,1306,624,12840,12,192,172,609444,96349
MediaWiki,1.12.3,11605,8462,939,23493,8,16,2,1730,4,23,4,5,151,1,2,252,217,163,56,3,6418,163,418,117,172,415,27,19,1566,717,497,159,59,54,6,687,484,449,112,2425,567,2730,13,34,38,374,101,1,309,1074,0,103,30,14,49,19,6,0,3,0,10294,255,157,3,192,15816,15728,3203,422,126,1306,624,12840,12,192,172,609444,96349
MediaWiki,1.12.4,11605,8463,939,23499,8,16,2,1730,4,23,4,5,151,1,2,252,217,163,56,3,6439,163,418,117,172,415,27,19,1567,717,497,159,59,54,6,687,484,449,112,2425,567,2732,13,34,38,374,101,1,309,1074,0,103,30,14,49,19,6,0,3,0,10295,255,157,3,192,16094,15728,3204,422,126,1307,597,12842,12,192,172,614586,96367
MediaWiki,1.13.0,13920,9618,1176,25925,9,28,2,1805,4,24,4,5,161,1,2,263,193,193,58,4,7063,203,470,124,208,483,27,15,1743,812,569,163,57,48,6,746,528,464,113,2545,644,3187,14,39,39,402,116,1,349,1150,0,96,50,15,50,27,6,0,3,0,11397,278,189,3,198,17044,17808,3838,437,150,1513,638,14441,12,198,205,657243,106638
MediaWiki,1.13.1,13921,9618,1176,25931,9,28,2,1805,4,24,4,5,161,1,2,263,193,193,58,4,7065,203,470,124,208,483,27,15,1743,812,569,163,57,47,6,746,528,464,113,2545,644,3186,14,39,39,402,116,1,349,1151,0,96,50,15,50,27,6,0,3,0,11400,279,189,3,198,17052,17824,3838,437,152,1512,638,14450,12,198,205,662722,106663
MediaWiki,1.13.2,13925,9629,1176,25947,9,28,2,1805,4,24,4,5,161,1,2,264,193,193,58,4,7066,203,470,124,208,483,27,15,1743,813,569,163,57,47,6,746,527,464,113,2545,645,3189,14,39,39,402,116,1,349,1151,0,96,50,15,50,27,6,0,3,0,11408,279,189,3,198,17069,17824,3838,437,152,1515,638,14454,12,198,205,668660,106721
MediaWiki,1.13.3,13947,9685,1175,26028,9,28,2,1806,4,24,4,5,161,1,2,264,193,193,58,4,7085,203,470,124,209,487,27,15,1771,827,569,167,57,47,6,752,532,468,114,2615,650,3210,14,39,39,410,116,1,349,1159,0,96,50,15,50,27,6,0,3,0,11457,280,190,3,199,17154,17864,3844,437,152,1535,638,14473,12,199,205,681112,107172
MediaWiki,1.13.4,13954,9691,1175,26049,9,28,2,1805,4,24,4,5,161,1,2,264,193,193,58,4,7188,203,470,124,209,487,27,15,1772,827,569,167,57,47,6,752,532,468,114,2615,650,3212,14,39,39,410,116,1,349,1159,0,96,50,15,50,27,6,0,3,0,11458,280,190,3,199,17500,17869,3845,437,152,1536,611,14475,12,199,205,695532,107209
MediaWiki,1.13.5,13954,9691,1175,26050,9,28,2,1806,4,24,4,5,161,1,2,264,193,193,58,4,7190,203,470,124,209,487,27,15,1772,827,569,167,57,47,6,752,532,468,114,2615,650,3212,14,39,39,410,116,1,349,1159,0,96,50,15,50,27,6,0,3,0,11458,280,190,3,199,17501,17869,3845,437,152,1536,611,14475,12,199,205,706822,107217
MediaWiki,1.14.0,18668,10273,1269,27075,9,28,2,1817,6,25,2,6,193,1,2,273,162,216,70,4,7663,224,570,127,226,583,37,20,1928,911,619,183,57,41,5,754,593,509,140,2362,802,3482,14,37,38,412,149,1,357,1267,0,99,61,14,49,38,6,0,7,0,12768,237,194,3,209,18221,19283,4384,446,173,1665,641,15671,12,209,220,763867,112819
MediaWiki,1.14.1,18670,10273,1269,27078,9,28,2,1817,6,25,2,6,193,1,2,273,162,216,70,4,7663,224,570,127,226,583,37,20,1928,911,619,183,57,41,5,754,593,509,140,2362,803,3482,14,37,38,412,149,1,357,1267,0,99,61,14,49,38,6,0,7,0,12768,237,194,3,209,18222,19283,4384,446,173,1665,641,15672,12,209,220,781297,112824
MediaWiki,1.15.0,20727,10801,1323,27970,9,28,2,1889,6,27,2,6,191,1,2,277,163,222,71,4,7850,217,575,128,227,594,37,20,2004,950,638,184,55,41,5,750,585,520,140,2456,825,3691,12,35,40,416,150,1,359,1317,0,100,68,14,48,45,6,0,7,0,13293,242,203,4,221,18803,20103,4574,459,193,1735,649,16270,10,221,215,792755,116802
MediaWiki,1.15.1,20727,10801,1323,27970,9,28,2,1889,6,27,2,6,191,1,2,277,163,222,71,4,7850,217,575,128,227,594,37,20,2004,950,638,184,55,41,5,750,585,520,140,2456,825,3691,12,35,40,416,150,1,359,1317,0,100,68,14,48,45,6,0,7,0,13294,242,203,4,221,18803,20104,4574,459,193,1735,649,16270,10,221,215,792756,116802
MediaWiki,1.15.2,20735,10811,1323,27987,9,28,2,1890,6,27,2,6,191,1,2,277,163,223,71,4,7863,217,575,128,227,594,37,20,2005,951,638,184,55,41,5,750,588,520,140,2458,825,3697,13,35,40,416,150,1,361,1320,0,100,68,14,48,45,6,0,7,0,13302,242,203,4,224,18820,20108,4575,459,193,1735,649,16276,10,224,215,844157,116855
MediaWiki,1.15.3,20735,10815,1330,27992,9,28,2,1890,6,27,2,6,191,1,2,277,163,223,71,4,7863,217,575,128,227,594,37,20,2005,951,638,184,55,41,5,750,589,520,140,2459,825,3700,13,35,40,416,150,1,361,1320,0,100,68,14,48,45,6,0,7,0,13305,242,204,4,224,18822,20115,4585,459,193,1735,649,16280,10,224,215,845933,116875
MediaWiki,1.15.4,20735,10815,1330,27995,9,28,2,1890,6,27,2,6,191,1,2,277,163,223,71,4,7864,217,575,128,227,594,37,20,2005,954,638,184,55,41,5,750,591,520,140,2465,824,3705,13,35,40,416,150,1,361,1319,0,100,68,14,48,45,6,0,7,0,13308,242,205,4,224,18831,20128,4597,459,193,1735,649,16286,10,224,215,849728,116906
MediaWiki,1.15.5,20743,10836,1330,28007,9,28,2,1892,6,27,2,6,191,1,2,277,163,223,71,4,7868,217,575,128,227,595,37,20,2007,956,638,184,55,41,5,751,594,520,140,2466,828,3717,13,35,40,416,150,1,359,1320,0,100,68,14,48,45,6,0,7,0,13311,242,205,4,224,18853,20151,4598,459,194,1740,649,16300,10,224,215,854899,116994
MediaWiki,1.16.0,25111,12314,1428,30060,10,24,3,1938,4,28,2,7,224,2,3,307,153,245,79,3,7882,218,599,143,225,650,40,25,2282,1074,667,205,48,34,5,797,662,519,163,2611,1018,4119,12,39,41,432,150,1,372,1403,0,99,75,16,32,59,8,0,8,0,14962,267,179,3,184,19532,22770,5154,524,210,1952,497,17631,10,184,394,938343,125815
MediaWiki,1.16.1,25106,12272,1428,30056,10,24,3,1938,4,28,2,7,224,2,3,307,153,245,79,3,7877,218,599,143,225,650,40,25,2283,1074,667,205,48,34,5,797,661,519,163,2611,1018,4121,12,39,41,432,150,1,372,1403,0,99,75,16,32,59,8,0,8,0,14987,267,179,3,184,19528,22802,5154,524,210,1947,497,17614,9,184,394,938236,125823
MediaWiki,1.16.2,25108,12272,1428,30062,10,24,3,1938,4,28,2,7,224,2,3,307,153,245,79,3,7877,218,599,143,225,651,40,25,2283,1077,667,205,48,34,5,797,664,519,163,2611,1020,4123,12,39,41,432,150,1,372,1405,0,99,75,16,32,59,8,0,8,0,14989,267,179,3,184,19535,22802,5157,524,210,1947,497,17614,9,184,394,972359,125847
MediaWiki,1.16.3,25110,12278,1428,30064,10,24,3,1938,4,28,2,7,224,2,3,307,153,245,79,3,7876,218,599,143,225,651,40,25,2285,1078,667,205,48,34,5,797,664,519,163,2611,1020,4125,12,39,41,432,150,1,372,1405,0,99,75,16,32,59,8,0,8,0,14992,267,179,3,184,19540,22810,5157,524,210,1950,497,17614,9,184,394,981311,125868
MediaWiki,1.16.4,25110,12278,1428,30064,10,24,3,1938,4,28,2,7,224,2,3,307,153,245,79,3,7876,218,599,143,225,651,40,25,2285,1078,667,205,48,34,5,797,664,519,163,2611,1020,4125,12,39,41,432,150,1,372,1405,0,99,75,16,32,59,8,0,8,0,14992,267,179,3,184,19540,22810,5157,524,210,1950,497,17614,9,184,394,981313,125868
MediaWiki,1.16.5,25110,12278,1428,30065,10,24,3,1938,4,28,2,7,224,2,3,307,153,245,79,3,7876,218,599,143,225,651,40,25,2285,1078,667,205,48,34,5,797,664,519,163,2608,1023,4125,12,39,41,432,150,1,372,1405,0,99,75,16,32,59,8,0,8,0,14992,267,179,3,184,19540,22818,5158,524,210,1950,497,17612,9,184,395,985441,125879
MediaWiki,1.17.0,27481,13867,2017,31741,9,24,3,2056,4,29,2,8,230,2,3,304,143,262,100,3,8254,223,628,141,238,695,54,25,2466,1130,722,212,36,24,5,805,761,537,183,2686,1175,4450,12,43,41,447,153,1,378,1471,0,114,88,14,36,83,10,0,9,0,16078,272,112,2,178,19849,25311,5554,533,217,2220,304,18834,8,178,403,1034619,134269
MediaWiki,1.17.1,27476,13873,2017,31753,9,24,3,2057,4,29,2,8,230,2,3,304,143,262,100,3,8251,223,628,141,238,695,54,25,2467,1133,722,212,36,24,5,801,762,537,184,2687,1175,4453,12,43,41,447,153,1,378,1471,0,114,88,14,36,83,10,0,9,0,16084,272,112,2,178,19864,25334,5557,533,217,2220,304,18833,8,178,403,1056296,134329
MediaWiki,1.17.2,27478,13873,2017,31757,9,24,3,2057,4,29,2,8,230,2,3,304,143,262,100,3,8251,223,628,141,238,695,54,25,2467,1133,722,212,36,24,5,801,762,537,184,2687,1175,4452,12,43,41,447,153,1,378,1471,0,114,88,14,36,83,10,0,9,0,16084,272,112,2,178,19864,25334,5558,533,217,2220,304,18833,8,178,403,1075049,134337
MediaWiki,1.17.3,27480,13877,2020,31804,9,24,3,2071,4,29,2,8,230,2,3,304,143,262,100,3,8288,224,632,143,244,696,54,25,2472,1138,722,215,36,24,5,801,761,542,184,2685,1176,4462,12,43,41,446,153,1,378,1474,0,115,88,14,36,83,10,0,9,0,16111,272,112,2,178,19942,25354,5567,533,217,2220,304,18849,8,178,406,1077670,134520
MediaWiki,1.17.4,27480,13878,2020,31806,9,24,3,2071,4,29,2,8,230,2,3,304,143,262,100,3,8288,224,632,143,244,696,54,25,2472,1138,722,215,36,24,5,801,761,542,184,2684,1177,4462,12,43,41,446,153,1,378,1474,0,115,88,14,36,83,10,0,9,0,16112,272,112,2,178,19942,25354,5567,533,217,2221,304,18849,8,178,406,1077671,134525
MediaWiki,1.17.5,27480,13879,2020,31809,9,24,3,2071,4,29,2,8,230,2,3,304,143,262,100,3,8298,224,632,143,244,696,54,25,2484,1139,722,215,36,24,5,801,762,542,184,2700,1177,4463,12,43,41,446,153,1,378,1474,0,115,88,14,36,83,10,0,9,0,16124,272,112,2,178,19964,25354,5567,533,217,2221,304,18849,8,178,406,1077749,134579
MediaWiki,1.18.0,33817,18906,2816,38131,8,25,2,2117,4,29,2,13,289,2,3,317,133,267,102,3,9605,285,705,155,309,815,51,28,2717,1320,808,239,22,10,6,880,972,674,214,2980,1519,4979,12,48,49,523,173,1,469,1985,0,132,104,17,67,107,12,0,13,0,19851,265,42,4,201,22585,31858,7620,641,282,2691,322,21534,10,201,641,1149187,157347
MediaWiki,1.18.1,33826,18912,2816,38139,8,25,2,2116,4,29,2,13,289,2,3,317,133,267,102,3,9607,285,705,155,309,815,51,28,2720,1322,810,239,22,10,6,880,974,674,214,2981,1518,4986,12,48,49,523,173,1,469,1985,0,132,104,17,67,106,12,0,13,0,19860,265,42,4,201,22588,31891,7640,641,282,2693,322,21546,10,201,641,1168765,157391
MediaWiki,1.18.2,33827,18915,2814,38185,8,25,2,2130,4,29,2,13,289,2,3,317,133,267,102,3,9642,286,708,157,314,816,51,28,2722,1324,807,242,22,10,6,879,972,679,213,2979,1520,4994,12,48,49,522,173,1,469,1986,0,133,105,17,67,107,12,0,13,0,19886,264,42,4,201,22660,31911,7650,641,282,2693,322,21550,10,201,644,1172503,157548
MediaWiki,1.18.3,33908,18992,2814,38263,8,25,2,2132,4,29,2,13,289,2,3,317,128,267,102,3,9652,286,708,157,314,817,51,28,2726,1322,805,242,22,10,6,882,969,679,213,2969,1526,4993,12,48,49,522,173,1,468,1982,0,133,105,17,67,107,12,0,13,0,19882,264,41,4,201,22651,31941,7670,646,283,2691,323,21545,10,201,644,1176710,157620
MediaWiki,1.18.4,33908,18993,2814,38266,8,25,2,2132,4,29,2,13,289,2,3,317,128,267,102,3,9662,286,708,157,314,817,51,28,2738,1323,805,242,22,10,6,882,970,679,213,2985,1526,4994,12,48,49,522,173,1,468,1982,0,133,105,17,67,107,12,0,13,0,19894,264,41,4,201,22673,31941,7670,646,283,2691,323,21545,10,201,644,1176788,157674
MediaWiki,1.19.0,36171,20042,2930,40186,8,25,2,2132,5,29,2,13,310,2,3,359,121,264,96,3,9858,291,738,161,330,850,45,29,2801,1388,843,263,16,7,6,855,1085,690,220,3012,1751,5099,12,47,56,523,193,0,482,2085,0,152,115,16,75,119,14,0,14,0,20923,264,40,4,205,22684,35136,8272,554,319,2863,305,22919,6,205,665,1198241,166549
MediaWiki,1.19.1,36231,20082,2930,40226,8,25,2,2134,5,29,2,13,310,2,3,359,121,264,96,3,9868,291,738,161,330,850,45,29,2813,1388,843,263,16,7,6,855,1086,690,220,3028,1751,5098,12,47,56,523,193,0,482,2085,0,152,115,16,75,120,14,0,14,0,20935,264,40,4,205,22706,35136,8274,554,319,2863,305,22919,6,205,665,1198895,166645
Moodle,1.6.9,5496,44820,11,75554,4,141,6,4416,10,128,1,22,420,3,0,256,541,284,147,16,31021,492,1110,368,812,1555,33,152,3894,1183,1267,454,1302,667,0,1989,499,2291,371,5253,633,9439,1,126,20,1449,75,0,1097,1049,0,200,17,188,70,64,23,0,60,0,20511,4303,999,43,585,62125,7682,1051,1670,0,3050,413,64644,9,585,0,214800,243653
Moodle,1.7.7,7337,49874,29,87064,4,147,6,5951,10,134,1,26,660,4,0,287,1151,375,213,16,37668,588,1341,403,1087,1869,66,175,4625,1502,1331,507,1407,680,1,2367,604,2634,425,6433,827,10993,3,144,20,1736,88,0,1233,1920,0,248,37,192,91,69,32,0,63,0,28382,5030,1080,55,633,72191,14630,1659,2158,11,3629,515,76169,9,633,20,284756,293684
Moodle,1.8.14,9032,53844,579,94200,4,158,6,6554,11,138,2,31,746,5,0,337,1380,556,264,17,42205,614,1437,424,1163,2066,92,218,5093,1690,1519,553,1617,798,2,2370,766,2791,449,7165,1036,12227,3,173,19,1924,106,0,1329,2550,0,305,48,207,106,92,59,0,77,0,33440,5366,1166,54,761,79941,18866,1932,2561,18,4159,524,83398,9,761,53,310864,323420
Moodle,1.9.18,13007,62025,958,112914,13,157,6,7412,11,143,2,33,707,5,0,395,1649,613,300,18,47242,633,1654,443,1163,2178,94,237,6278,2137,1699,653,2078,1074,1,2682,1166,3068,497,8428,1819,14980,5,263,21,2257,115,0,1519,4373,0,420,59,206,133,110,77,0,97,0,44600,6822,1281,51,849,94079,25899,2634,3295,95,4684,576,99400,9,849,136,364295,388091
